mode,n_patients,mean_diff,ci_low,ci_high,wilcoxon_p,holm_p,tost_p,tost_equivalent
clahe,50,-0.008860183223716893,-0.017325021541694977,0.000472392461925266,0.00784436585604098,0.00784436585604098,0.4016395582300474,False
clahe_mm,50,-0.013553351034899656,-0.021756985919060688,-0.004399173712925198,2.4281497463363166e-05,4.856299492672633e-05,0.785063962894852,False
