mode,n_patients,mean_diff,ci_low,ci_high,wilcoxon_p,holm_p,tost_p,tost_equivalent
clahe_mm,50,-0.004693167811182763,-0.010916979599549698,0.0014927537370253157,0.14874176207376877,0.14874176207376877,0.05016267462265689,False
