epoch,train_loss,val_loss,lr,val_inference_ms_per_image,epoch_seconds
1,0.3920303270965815,0.31630884647369384,0.0009990133642141358,0.6203049999749055,100.04970609999873
2,0.2221256572008133,0.23542704224586486,0.000996057350657239,0.6020969999372028,62.10271869999997
3,0.17862980701029302,0.23678985178470613,0.0009911436253643444,0.6040619998748298,61.9674692999979
4,0.1601080234721303,0.15631733804941178,0.0009842915805643156,0.6100654999681865,61.72140000000218
5,0.15169898346066474,0.16896538376808168,0.0009755282581475769,0.6311230000210344,57.94776730000012
6,0.13910835318267345,0.1535839307308197,0.0009648882429441258,0.5996200000299723,57.608336100005545
7,0.13238557882606983,0.12619351357221603,0.0009524135262330099,0.6156859999464359,57.22388420000061
8,0.12584073279052974,0.13552841544151306,0.0009381533400219318,0.6231230000048527,56.83899840000231
9,0.1184738253057003,0.10448136895895005,0.0009221639627510075,0.6256570001278305,56.99466649999522
10,0.1129419545829296,0.1171227490901947,0.0009045084971874736,0.6148935000601341,57.243072099998244
11,0.10800424668937922,0.12425664454698562,0.0008852566213878945,0.6214645000000019,56.86012099999789
12,0.10436928570270539,0.12866825312376023,0.0008644843137107056,0.6127120000383002,57.17682839999907
13,0.10041622027754783,0.10417018353939056,0.0008422735529643443,0.6109210000431631,56.85408179999649
14,0.09363906603306532,0.10972035199403762,0.0008187119948743448,0.6098480001674034,57.29573430000164
15,0.09282272912561894,0.11050467193126678,0.0007938926261462366,0.616765500017209,56.895868899999186
16,0.08795617166906596,0.11101495772600174,0.0007679133974894982,0.6267579999257578,58.57265660000121
17,0.08278411276638507,0.09506277918815613,0.0007408768370508576,0.6214545000329963,57.26613360000192
18,0.08061059825122356,0.10322235882282257,0.0007128896457825362,0.6032770000456367,56.98808719999943
19,0.0766764086484909,0.09350314110517502,0.0006840622763423389,0.613137500040466,56.7359346000012
20,0.07316881185397506,0.08859821051359176,0.0006545084971874735,0.609457500067947,57.01746260000073
21,0.0698947248980403,0.09894216567277908,0.0006243449435824271,0.6120169999849168,56.96731140000338
22,0.06847371378913522,0.09949258431792259,0.0005936906572928622,0.6058699999630335,56.86149860000296
23,0.06539960851892829,0.09596020966768265,0.000562666616782152,0.6144685000253958,57.10931369999889
24,0.06460473407059908,0.0895893082022667,0.0005313952597646566,0.6131054999423213,57.16006560000096
25,0.05998374667018652,0.09062454715371132,0.0004999999999999998,0.6077575000017532,56.99926050000067
26,0.057188950907438994,0.09410964787006378,0.00046860474023534314,0.613685000098485,57.038633199998
27,0.05608462646603584,0.09139653399586678,0.00043733338321784774,0.6216094999399502,56.91114160000143
28,0.052216071728616954,0.11027841687202454,0.00040630934270713756,0.6458245000612806,58.469991500001925
29,0.0501100573129952,0.09071479260921478,0.00037565505641757246,0.6038525000258232,58.050833900000725
30,0.04837895618751645,0.10015222609043122,0.00034549150281252633,0.60881449993758,56.842925500001
