mode,n_patients,mean_diff,ci_low,ci_high,wilcoxon_p,holm_p,tost_p,tost_equivalent
adaptive_gate,50,-0.0032096403488411007,-0.006131346306634791,-0.00046448410434530565,0.033687793845592395,0.033687793845592395,1.3535455910318461e-05,True
