mode,n_patients,mean_diff,ci_low,ci_high,wilcoxon_p,holm_p,tost_p,tost_equivalent
adaptive_gate,39,-0.0060402054216748356,-0.016327852610064753,0.0045133323272361055,0.3430258697408135,0.3430258697408135,0.23474432160779235,False
