mode,n_patients,mean_diff,ci_low,ci_high,wilcoxon_p,holm_p,tost_p,tost_equivalent
adaptive_gate,100,-0.012290531772928217,-0.021437744871727366,-0.004080803274904433,0.002685140178676577,0.002685140178676577,0.6969038771282481,False
