mode,n_patients,mean_diff,ci_low,ci_high,wilcoxon_p,holm_p,tost_p,tost_equivalent
adaptive_gate,50,0.0060726559888274155,0.0029678700366287157,0.009360858978919652,0.00032407658280853013,0.00032407658280853013,0.010027785997017303,True
