mode,n_patients,mean_diff,ci_low,ci_high,wilcoxon_p,holm_p,tost_p,tost_equivalent
adaptive_gate,50,0.02993553049806043,0.019904009871446457,0.04045784738946408,1.8673260271384606e-07,1.8673260271384606e-07,0.999809462477048,False
