epoch,train_loss,val_loss,lr,val_inference_ms_per_image,epoch_seconds
1,0.6039969412888881,0.4389922246336937,0.0009990133642141358,0.8700906250472448,68.85642299999745
2,0.27956459710851383,0.18079726211726665,0.000996057350657239,0.6913286459090765,53.1813375999991
3,0.14716538225395093,0.1216734213133653,0.0009911436253643444,0.704146354223667,52.85203210000327
4,0.11042665749572325,0.11285931415235002,0.0009842915805643156,0.6834093749527407,51.81481289999647
5,0.0912858173971015,0.1209105090238154,0.0009755282581475769,0.6515494792817359,50.60416670000268
6,0.08254526481752235,0.10621164040639997,0.0009648882429441258,0.663227604225843,50.77174030000606
7,0.07338198592913324,0.09163931958998243,0.0009524135262330099,0.6631479167632884,50.592339199996786
8,0.07081188666431801,0.11399451658750574,0.0009381533400219318,0.6503218749761194,45.81352170000173
9,0.06890121933774672,0.09896407462656498,0.0009221639627510075,0.6741078125666414,50.34853329999896
10,0.06433875059735948,0.10342460731044412,0.0009045084971874736,0.6868817709270539,50.36857510000118
11,0.05690602815129619,0.09927358292043209,0.0008852566213878945,0.7003666667060315,52.6290794000015
12,0.05402944938860078,0.09303791370863716,0.0008644843137107056,0.6482286458625216,50.80353660000401
13,0.05269466286552125,0.0974810818831126,0.0008422735529643443,0.6584942708135108,49.53281110000535
14,0.05178722425179493,0.10329227964393795,0.0008187119948743448,0.6779140625591632,50.30787979999877
15,0.05431343202933597,0.0805878871275733,0.0007938926261462366,0.6478437500921549,51.56889980000415
16,0.04760741178792168,0.0802641874179244,0.0007679133974894982,0.65154010421035,50.08781710000039
17,0.04422799562630446,0.10509204856740932,0.0007408768370508576,0.6502546876466416,49.877359300000535
18,0.043306897002933685,0.09900700370781124,0.0007128896457825362,0.6372416665954006,49.621237900006236
19,0.04437626665233126,0.08655333596592148,0.0006840622763423389,0.6549744791376119,50.21556089999649
20,0.04020849789902208,0.09933974330003063,0.0006545084971874735,0.6408119790724717,49.63321770000039
21,0.04394073144573232,0.0840520418714732,0.0006243449435824271,0.652400520948504,50.09801039999729
22,0.04027336755776463,0.08761481932985286,0.0005936906572928622,0.6442083333316381,49.5940874999942
23,0.04155101785481264,0.07692987316598494,0.000562666616782152,0.6432640623567446,50.38854759999958
24,0.03741312598368684,0.09351534846549232,0.0005313952597646566,0.6499572916330484,49.840591200001654
25,0.03744124669743621,0.08576549488740663,0.0004999999999999998,0.6796307292612861,51.15155839999352
26,0.03321874704985803,0.08747441282806297,0.00046860474023534314,0.6536567708887256,50.625089399996796
27,0.033352536882683276,0.10101793659850955,0.00043733338321784774,0.641126041652266,49.86480180000217
28,0.030415062158220055,0.09120123158209026,0.00040630934270713756,0.6568229165395678,49.34053039999708
29,0.03037763100819311,0.09272446723965307,0.00037565505641757246,0.6320744792750096,49.524562600003264
30,0.03054246742836231,0.08261595309401552,0.00034549150281252633,0.6477255208589364,49.703703800005314
31,0.02888512891235847,0.08398606535047293,0.00031593772365766105,0.6507859375612194,49.66545020000194
32,0.02794970293947752,0.08665773031922679,0.00028711035421746355,0.64554375020028,49.699504199998046
33,0.026924026707088315,0.08086426315518717,0.0002591231629491422,0.6315093749359827,49.68468109999958
