mode,n_patients,mean_diff,ci_low,ci_high,wilcoxon_p,holm_p,tost_p,tost_equivalent
clahe,100,,,,6.592547083622389e-06,1.3185094167244777e-05,,False
clahe_mm,100,,,,0.5961438013196136,0.5961438013196136,,False
