mode,n_patients,mean_diff,ci_low,ci_high,wilcoxon_p,holm_p,tost_p,tost_equivalent
clahe,50,0.01161813067093984,0.0006768357378277867,0.0229833909147902,0.0932040847757225,0.0932040847757225,0.6100883194703846,False
clahe_mm,50,0.016592237081252834,0.0055924202430193085,0.02747370184168999,0.002996250182501825,0.00599250036500365,0.876922014370232,False
