mode,n_patients,mean_diff,ci_low,ci_high,wilcoxon_p,holm_p,tost_p,tost_equivalent
clahe_mm,100,0.012239985195581067,0.005466491066895559,0.019105761892877566,0.00023731964675814744,0.00023731964675814744,0.7358525469824321,False
