mode,n_patients,mean_diff,ci_low,ci_high,wilcoxon_p,holm_p,tost_p,tost_equivalent
clahe_mm,50,0.004974106410312993,-0.0030080655487719596,0.012531453002936146,0.054216182330456775,0.054216182330456775,0.10340851769486072,False
