mode,n_patients,mean_diff,ci_low,ci_high,wilcoxon_p,holm_p,tost_p,tost_equivalent
clahe,50,,,,0.17107144004600516,0.3421428800920103,,False
clahe_mm,50,,,,0.8461788250213086,0.8461788250213086,,False
