epoch,train_loss,val_loss,lr,val_inference_ms_per_image,epoch_seconds
1,0.49876915346616985,0.540334130525589,0.0009755282581475768,0.6632630001695361,48.11500079999678
2,0.3157280009539648,0.264994655251503,0.0009045084971874736,0.6863929996325169,48.56206110000494
3,0.2667995661325838,0.2790039771795273,0.0007938926261462366,0.6921144996886142,33.950894200010225
4,0.23125091708939652,0.6555851292610169,0.0006545084971874737,0.664719500055071,33.71721940001589
5,0.20791220318140655,0.21012625277042388,0.0005,0.7034104997001123,34.43175119999796
6,0.1914792168328817,0.17693137794733046,0.00034549150281252633,0.6442609995428938,33.96453280001879
7,0.16151167495154786,0.15397375524044038,0.0002061073738537635,0.6557340003200807,34.508545299991965
8,0.1532394801662571,0.16498112171888352,9.549150281252634e-05,0.6612730002962053,34.46794029997545
9,0.13351519405841827,0.155529705286026,2.4471741852423235e-05,0.6685704999836162,34.61524700000882
10,0.12139722687759619,0.11962375730276108,0.0,0.6511720002163202,34.10943340000813
