epoch,train_loss,val_loss,lr,val_inference_ms_per_image,epoch_seconds
1,0.5195686308474377,0.43086041331291197,0.0009755282581475768,0.6542369995440822,167.8649766999879
2,0.34376858063470356,0.34538861870765686,0.0009045084971874736,0.6557879998581484,49.60135119999177
3,0.29060152258681154,0.32983568429946897,0.0007938926261462366,0.6513065000763163,35.20197900000494
4,0.2619078977183364,0.29794090270996093,0.0006545084971874737,0.662697999359807,34.9029735000222
5,0.244624522910721,0.30742511212825774,0.0005,0.6438900000648573,34.549282899999525
6,0.21690247618946537,0.23959620416164398,0.00034549150281252633,0.6512274997658096,35.126169000024674
7,0.19131465757201457,0.17365291267633437,0.0002061073738537635,0.6438455000170507,35.426233700010926
8,0.1740261278618341,0.17049746930599213,9.549150281252634e-05,0.6546985000022687,35.47584229998756
9,0.1560103248847627,0.15445230573415755,2.4471741852423235e-05,0.673155999975279,35.45232360000955
10,0.14241640132734146,0.15019120275974274,0.0,0.6638799997745082,35.448683900001924
