epoch,train_loss,val_loss,lr,val_inference_ms_per_image,epoch_seconds
1,0.36681206233799457,0.4069169020652771,0.0009990133642141358,0.6401365000419901,77.55357740000181
2,0.2226083341985941,0.40649558901786803,0.000996057350657239,0.6160355000247364,58.745226200000616
3,0.19321994230151177,0.1921144649386406,0.0009911436253643444,0.6187225000030594,57.30854050000198
4,0.17398041296750308,0.8683536672592163,0.0009842915805643156,0.6089750000319327,55.859444300003815
5,0.16608426436781884,0.1660411012172699,0.0009755282581475769,0.6441575001008459,57.561324099995545
6,0.15365084044635297,0.1549356374144554,0.0009648882429441258,0.6079375000626897,58.990098000002035
7,0.14648763120174407,0.1796801644563675,0.0009524135262330099,0.6176260000938782,57.21038170000247
8,0.1403351916372776,0.15240888446569442,0.0009381533400219318,0.6123754999498487,57.25611480000225
9,0.13457107808440924,0.17732975095510484,0.0009221639627510075,0.6141370000841562,57.02269839999644
10,0.1296663870662451,0.13165322333574295,0.0009045084971874736,0.6273065000277711,58.89323509999667
11,0.12390163693577051,0.1344875368475914,0.0008852566213878945,0.6074544999864884,57.37322700000368
12,0.1204034085944295,0.11337144434452057,0.0008644843137107056,0.6160489999092533,56.97115589999885
13,0.11518904972821474,0.11541174441576003,0.0008422735529643443,0.6179365000934922,57.290761099997326
14,0.11064386799931526,0.14677895456552506,0.0008187119948743448,0.6187369999315706,57.438098500002525
15,0.1092152838036418,0.1331971123814583,0.0007938926261462366,0.6143034999331576,57.3977270999967
16,0.1037136810645461,0.12035512745380401,0.0007679133974894982,0.6241849999423721,57.51856590000534
17,0.10114522196352482,0.12360263615846634,0.0007408768370508576,0.6407450000551762,57.64151789999596
18,0.09648766964673997,0.12509141564369203,0.0007128896457825362,0.6273590001001139,57.5801244999966
19,0.09383012365549803,0.10466750741004943,0.0006840622763423389,0.6154164999315981,59.133830200000375
20,0.0901953900232911,0.10246642291545868,0.0006545084971874735,0.6142959999488085,57.79027269999642
21,0.08648828085511923,0.10706891477108002,0.0006243449435824271,0.6229300001359661,57.72180759999901
22,0.08279472457244992,0.09619379907846451,0.0005936906572928622,0.6109464999826741,57.40078779999749
23,0.07993983767926693,0.12005190193653106,0.000562666616782152,0.6207889999495819,57.550729099995806
24,0.07743308436125516,0.0967627526819706,0.0005313952597646566,0.6184789999679197,57.51185339999938
25,0.07317685157060623,0.09852486580610276,0.0004999999999999998,0.6280815000354778,57.84201349999785
26,0.07060347070917487,0.10486876159906387,0.00046860474023534314,0.6128754999008379,57.50330550000217
27,0.06716411348432302,0.09873681545257568,0.00043733338321784774,0.6156730000293464,57.65545180000481
28,0.06465442759916186,0.10721464544534683,0.00040630934270713756,0.6150395000440767,61.22302800000034
29,0.062287341747432945,0.09920559644699097,0.00037565505641757246,0.6056115001410944,58.14597369999683
30,0.05936981266364455,0.11616199746727944,0.00034549150281252633,0.6297984999400796,57.9318121000033
31,0.0573793806321919,0.10382436394691467,0.00031593772365766105,0.6049190001067473,57.67798789999506
32,0.05504103353247047,0.10706638872623443,0.00028711035421746355,0.6239315000493662,57.364343799999915
