epoch,train_loss,val_loss,lr,val_inference_ms_per_image,epoch_seconds
1,0.396276469460164,0.3065581226348877,0.0009990133642141358,0.7605624990537763,152.95580320002045
2,0.26523140466761314,0.24728030741214752,0.000996057350657239,0.76170149986865,82.84782470000209
3,0.2316928835607123,0.22774989128112794,0.0009911436253643444,0.7620559999486431,82.94046349998098
4,0.2214366078976242,0.18603184521198274,0.0009842915805643156,0.7619069999782369,82.66060150001431
5,0.20782324192167698,0.36931451201438903,0.0009755282581475769,0.7642075006151572,81.99494079995202
6,0.19343249898018508,0.24420431941747667,0.0009648882429441258,0.7639864992233925,82.51661989995046
7,0.1734257050543681,0.1567898991703987,0.0009524135262330099,0.7613724999828264,83.18011380004464
8,0.1603524481085525,0.26582695960998537,0.0009381533400219318,0.7487160013988614,82.51757969998289
9,0.16079047399348226,0.13853029519319535,0.0009221639627510075,0.7670800006599165,81.9232803999912
10,0.14216555261063848,0.12916785836219788,0.0009045084971874736,0.7702049997169524,82.53358089999529
11,0.1381561568156741,0.1245607602596283,0.0008852566213878945,0.767761500319466,82.31735799997114
12,0.12712161362856284,0.13243859767913818,0.0008644843137107056,0.7569330002297647,83.4038220999646
13,0.11933558656909,0.11734863668680191,0.0008422735529643443,0.746804499940481,82.67950909998035
14,0.1107429495273993,0.08789960205554963,0.0008187119948743448,0.7634595001582056,82.28046380000887
15,0.10506981240863773,0.10350530803203582,0.0007938926261462366,0.7625180002651177,82.44011949998094
16,0.09982051220776021,0.09512182712554931,0.0007679133974894982,0.7665390003239736,82.85996520001208
17,0.10134233345930603,0.15005144208669663,0.0007408768370508576,0.7555070013040677,83.04641540005105
18,0.09729364225319748,0.11994218736886979,0.0007128896457825362,0.7616460006101988,82.74139440001454
19,0.08582089745022099,0.09182042136788368,0.0006840622763423389,0.7665394982905127,82.86627439997392
20,0.08266400098372464,0.09837397783994675,0.0006545084971874735,0.7592690002638847,82.94715110003017
21,0.0748460999336736,0.08476487934589386,0.0006243449435824271,0.7550624996656552,82.00344100000802
22,0.07506428828098993,0.12832591742277144,0.0005936906572928622,0.763730000180658,82.44740270002512
23,0.06854296497058594,0.10234189540147781,0.000562666616782152,0.762991500669159,82.40306029998465
24,0.06887400895357132,0.09503678739070892,0.0005313952597646566,0.7565479999175295,82.72900770005072
25,0.06503957951034622,0.08759845182299614,0.0004999999999999998,0.7694299993454479,82.5905611999915
26,0.06106132981849128,0.08045304790139199,0.00046860474023534314,0.7628965005278587,82.51717439998174
27,0.05946389315971013,0.08297168016433716,0.00043733338321784774,0.7693410007050261,82.50396870000986
28,0.057482105005404044,0.07559717044234276,0.00040630934270713756,0.7678920007310808,82.49063469999237
29,0.0547264546648353,0.06832852363586425,0.00037565505641757246,0.7617115008179098,82.05174520000583
30,0.053241323326425304,0.06498067408800125,0.00034549150281252633,0.7582670002011582,82.35075159999542
31,0.0492768966239588,0.0665649676322937,0.00031593772365766105,0.75931950006634,81.83319779997692
32,0.047061066400131274,0.0696077038347721,0.00028711035421746355,0.7680664991494268,82.33363519998966
33,0.043286926038135054,0.0617150066792965,0.0002591231629491422,0.7549470008234493,82.50730250001652
34,0.04411761956182362,0.06280653938651085,0.00023208660251050145,0.7485749991610646,82.6098187000025
35,0.042258075288571846,0.0663525003194809,0.00020610737385376337,0.7692900003166869,82.8976678000181
36,0.04111596269682906,0.06514927789568901,0.00018128800512565502,0.7609314998262562,82.71003550000023
37,0.03927025525434606,0.060504404604434965,0.00015772644703565555,0.7653234995086677,82.20829169999342
38,0.03942329279179203,0.06144562184810638,0.00013551568628929425,0.7622660003835335,82.41670340002747
39,0.03814532205291178,0.06025278002023697,0.00011474337861210535,0.7639174998621456,82.25410439999541
40,0.03736042871471794,0.05805839270353317,9.549150281252626e-05,0.7604355001240037,82.0813706999761
41,0.036937014745741056,0.05791124805808067,7.783603724899252e-05,0.7591905005392618,82.33178720000433
42,0.03615852906743343,0.05866712585091591,6.184665997806817e-05,0.7615224996698089,82.47241990000475
43,0.03539675366047813,0.05732873529195785,4.7586473766990294e-05,0.7785475000855513,82.84226020000642
44,0.035077136277552996,0.061697409451007844,3.5111757055874305e-05,0.7626520007033832,82.51689650001936
45,0.03470011331654828,0.058426720276474955,2.4471741852423218e-05,0.7662834992515855,82.83602440002142
46,0.03431501986737224,0.05901836559176445,1.5708419435684507e-05,0.7566085003782064,82.7457943999907
47,0.03459866871607715,0.05866686895489693,8.856374635655634e-06,0.787874000670854,82.66619290004019
48,0.03438838422512529,0.0598621466755867,3.942649342761115e-06,0.7688214996596798,82.87979120004456
49,0.034205693612410416,0.06053628869354725,9.866357858642198e-07,0.7672169993747957,82.63109699997585
50,0.033990548987840784,0.05865533992648125,0.0,0.8067710002069362,82.26213960000314
